id,title,description,duration,price,teacher_id,cover_image_url,created_at,updated_at,vimeo_url,focus,equipment,card_bg_video,seo_title,seo_meta_description,is_featured,is_free
52bcc659-2846-41c0-9a29-ccfc26803dad,Total Body Toning,"This practice will light up the whole damn show, bringing strength and tone to your whole beautiful body. Core, glutes, arms, legs, etc are all going to feel this. Especially when practiced frequently, this practice will help to create SO much more ease in your yoga practice and to your whole life.",20,,d6367e6e-c7f5-4c3a-9980-b97187895912,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Total-Body-Pilates-cover.jpg,2025-03-13 13:15:26.422075+00,2025-03-13 13:15:26.422075+00,https://player.vimeo.com/video/787051793,"Strength & Tone, Core, Glutes",,,Women's Total Body Toning Yoga Class,"Join this women's total body toning yoga class to strengthen your core, glutes, arms, and legs, enhancing ease in practice and life.",false,false
530a207e-4b7e-4f97-8cf8-2a6f17024643,No Need For Another Espresso,"Mid Morning slump got you reaching for another coffee? STOP Put this practice on instead and free up crucial space around the hips, pelvis and lower back to find that extra comfort and mobility in our bodies.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-No-Extra-espresso-needed.jpg,2025-03-13 13:15:24.121316+00,2025-03-13 13:15:24.121316+00,https://player.vimeo.com/video/511546620,"Hip Mobility, Flow, Functional Movement",,,25-Minute Yoga Class for Women | No Need for Another Espresso,"Ladies, no need for another espresso! Refresh with this 25-minute slow flow yoga class. Improve comfort and mobility in your hips, pelvis, and lower back. Feel energized!",false,false
53a01f56-43b4-4503-b73c-e59096072fbb,Hormones & Your Reproductive System,"Welcome back to another beautiful video where we are going to delve deeper into female hormones, specifically female reproductive hormones in women during their reproductive years. 
</br></br>
Understanding these hormones better empowers you to adapt your lifestyle and diet to support your body through these phases. So if you experience symptoms like tiredness, mood changes, tender breasts, or skin breakouts, it's all normal and manageable.
",10,,d59f3e12-fe79-4169-9d27-a05f0377bb86,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/02-Hormones-cover.jpg,2025-03-13 13:15:29.272871+00,2025-03-13 13:15:29.272871+00,https://player.vimeo.com/video/851604901,"Hormones Health, Reproductive System",,,Hormones & Your Reproductive System By Amelia Botanica - The Fold,"Where we are going to delve deeper into female hormones, specifically female reproductive hormones in women during their reproductive years.",false,false
5416088a-69e6-42fc-aa65-b7373e36fb2c,Flying Pigeon Workshop,A how to guide on taking flight in Eka Pada Galavasana.Workshopping a solid Chaturanga and a spacious and supple pigeon pose.,40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Workshop-flying-pidgeon.jpg,2025-03-13 13:15:23.098095+00,2025-03-13 13:15:23.098095+00,https://player.vimeo.com/video/448212048,"Upper Body Strength, Outer hip mobility, Core Strength",,,Women's 45-Minute Flying Pigeon Workshop | The Fold Online,"Dive into this 45-minute online yoga class tailored for women. Learn to take flight in Eka Pada Galavasana and refine Chaturanga, focusing on the Flying Pigeon workshop.",false,false
54d44c29-4e3e-47d3-92fe-037944860f7c,Awaken Your Throat Chakra,"The 5th practice of Amy's 7 part chakra series. <br />A flow practice starting with a brief moment of stillness in a comfortable seat using mantra to connect with our throat chakra. Expect to stimulate the throat area with neck, shoulder and upper back openers. <br />This practice will inspire you to communicate freely and help release neck or shoulder pain. ",20,,fc716140-f312-4b2c-ab4b-5e12ccae8772,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/throat_chakra-COVER.jpg,2025-03-13 13:15:28.6769+00,2025-03-13 13:15:28.6769+00,https://player.vimeo.com/video/825116652,"Neck, Shoulders, Upper Back",,https://thefold.s3.ap-southeast-2.amazonaws.com/Throat-Chakra-Amy.mp4,Awaken Your Throat Chakra by Amy Baxter - The Fold,20 min yoga practice by Amy Baxter. This practice will inspire you to communicate freely and help release neck or shoulder pain.,false,false
5586b8cd-a5a0-42ee-a45e-64ba61101d33,Prenatal ~ Vinyasa Breakdown,"Missing your Chaturanga? <br/>
This vinyasa breakdown uses safe modifications that will support your growing uterus and pelvic organs, minimising strain and separation of the core. 
<br/><br/>
Working with facial trains and connective tissue, this flow is designed specifically to target the changes happening in your body through pregnancy.",40,,70606142-c19b-44e7-9ef9-aadbf0e04351,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/prenatal-vinyasa-COVER.jpg,2025-03-13 13:15:29.558692+00,2025-03-13 13:15:29.558692+00,https://player.vimeo.com/video/853913703,"Flow, Energising, Opening",,,Prenatal ~ Vinyasa Breakdown by Alex Farner,"Prenatal Yoga, specifically designed and presented for pregnancy, is so much more than modified yoga. I’ll show you a safe way to adapt your vinyasa practice.",false,false
56173d0b-771d-46c3-a5c7-43905ef440c2,Playful Flow,"Looking for quick flow? Search no more! Join this 30 minute full body flow to move, breathe and come alive. Expect a playful sequence to get out of your head and into your body. 
Please grab a strap for this one, and 2 blocks are optional.",30,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/30-minute-full-body-flow-cover2.jpg,2025-03-13 13:15:27.210317+00,2025-03-13 13:15:27.210317+00,https://player.vimeo.com/video/803363629,"Full Body Flow, Grounding",,,Playful Flow by Steph Wall - The Fold Online,"Playful Flow by Steph Wall | Join this 30 minute full body flow to move, breathe and come alive. Expect a playful sequence to get out of...",false,false
56380d3e-1856-4e96-a544-432ef107bc2b,The Art of Receiving Masterclass,"Receiving is one of the biggest daily challenges women face in the modern world. We are expected to do it all and basically to smile while holding everything and everyone together. Who is holding you, beautiful?<br/>
We will dive into:
In this Masterclass, you will learn the energetic, somatic and practical approach of HOW to receive and HOW to ask for support of any kind, tangible or intangible, with trust, ease and without guilt.",90,,ccd52ea6-2c6e-49a8-bd3d-76c408a8cfc2,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/SJD-The-Art-of-Receiving.jpg,2025-03-13 13:15:30.132926+00,2025-03-13 13:15:30.132926+00,https://player.vimeo.com/video/916228479,"Receiving, Self Worth, Support",,,Masterclass The Art of Receiving - Sally Jane Douglas,"Learn the energetic, somatic and practical approach of HOW to receive and HOW to ask for support, tangible or intangible, with trust, ease and without guilt.",false,true
56720c5c-9aae-4c3a-a17c-f57f34857e8d,Glutes Blast,This class is short but mighty - targeted deep moves to strengthen the glutes and hamstrings whilst keeping the hips mobile and healthy.,20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/glutes_Covers.jpg,2025-03-13 13:15:31.708732+00,2025-03-13 13:15:31.708732+00,https://player.vimeo.com/video/944478866,"Strength, Glutes, Hips Mobility",,https://thefold.s3.ap-southeast-2.amazonaws.com/Glutes+blast+Gif.mp4,Glutes Blast | 20min Pilates class by Pascale,"20min Pilates class. Short but mighty, targeted deep moves to strengthen the glutes and hamstrings and keeping the hips mobile and healthy.",false,false
57299223-1db2-4985-97af-a9d1114ac820,Spinal Wave,This short and sweet yoga sequence directs energy through the spine. Drawing awareness into front and back plains of the body and navigating you through movements for both strength and suppleness through the spine.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Spinal-Wave.jpg,2025-03-13 13:15:21.689655+00,2025-03-13 13:15:21.689655+00,https://player.vimeo.com/video/411986703,"Spine, awakening, energy",,,Spinal Wave | The Fold Online,"Women, experience Spinal Wave by The Fold Online. Enhance strength and suppleness through the spine in this short yoga sequence.",false,false
575ad423-5769-4606-b99e-8799a1fb0e76,Yawn Into Your Being,A slow flow with extra doses of heart lead movement and slow motion spinal awakening. Yes please! Take your time and breathe new life into your body.,40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Yawn-into-your-Being-v2.jpg,2025-03-13 13:15:22.641119+00,2025-03-13 13:15:22.641119+00,https://player.vimeo.com/video/431407577,"Slow Flow, Sun Salutes",,,Yawn Into Your Being | The Fold Online,Experience a slow flow with extra doses of heart-led movement and slow-motion spinal awakening. Take your time and yawn into your being with Thefold Online.,true,false
57dd33d6-e682-4138-b736-4d58ea6dce6f,Inner Summer Meditation,"Our Inner Summer is a ripe time within our cycle to wander into imagination and creation. To allow ourselves to spark in wonderment. Keen to communicate and connect? Meditation can be a place to centre before presenting, expressing opinions and asking for what you want.",30,,f342e030-834b-4ce1-9fd2-965547635584,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/katie-2.jpg,2025-03-13 13:15:24.893714+00,2025-03-13 13:15:24.893714+00,https://player.vimeo.com/video/540845571,,,,20 Min Online Meditation: Inner Summer by Kate Joy,Women's Inner Summer Meditation: Ignite creativity and connection. Center yourself before presenting and expressing with Kate Joy's 20-minute online meditation.,false,false
5acaa051-3b9c-4e0a-9b3c-9e3cf3abebee,Dance To Dancers Pose,Workshop style breakdown of one of our favourite back bends. Learn how to open your body intelligently and safely to make this pose accessible.,30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Dance-to-dancers-pose.jpg,2025-03-13 13:15:22.800125+00,2025-03-13 13:15:22.800125+00,https://player.vimeo.com/video/436387688,"Front Body Opening, Backbend, Balance",,,25-Minute Online Yoga Class | Dance to Dancer's Pose,"Join this 25-min online yoga class, Dance to Dancer's Pose. Workshop style breakdown of a favorite backbend, learn to open your body intelligently and safely.",false,false
5b23cce7-d165-4e06-bee8-6bbc8ea74c8d,Wake Up Shake Up,"A quickie but a goodie! A morning flow practice to awaken the body, breath and calm the mind.<br /><br />We will explore variations of Sun A and B to keep your creative spirit alive. Moments of flow and moments of stillness for a short yet complete practice. ",30,,fc716140-f312-4b2c-ab4b-5e12ccae8772,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Wake-Up-Shake-Up-COVER.jpg,2025-03-13 13:15:28.308975+00,2025-03-13 13:15:28.308975+00,https://player.vimeo.com/video/820583994,"Flow, Morning Practice",,https://thefold.s3.ap-southeast-2.amazonaws.com/Wake-Up-Shake-Up-Amy.mp4,Wake Up Shake Up by Amy Baxter - The Fold,"A quickie but a goodie! A morning flow practice to awaken the body, breath and calm the mind. Moments of flow and moments of stillness.",false,false
5b669ca8-203d-4856-8901-3aa70bde277e,Lower body Blast,"Exploring the themes of Inner thigh &amp; Glute activation, This is a fun lower body flow with a stability ball. A challenge for those up to it! As we use the stability ball to access the core glute and inner thigh muscles.",30,,c8792748-d6ee-43ec-8328-2a348930c221,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-2.jpg,2025-03-13 13:15:26.168322+00,2025-03-13 13:15:26.168322+00,https://player.vimeo.com/video/643170798,"Glute activation, Lower Body",,,Women's Pilates Class | Lower Body Blast | 25 Min Online Class,Join Erin for a women's Pilates class focusing on lower body blast. Explore inner thigh & glute activation with a stability ball in this fun and challenging flow.,false,false
5be4dbdf-bc08-4fbd-9042-e5b65da9a6fe,Blood Sugar Balance,"Join me in this informative video class where we will explore the crucial role of blood sugar balance in maintaining optimal hormone health for women.
<br /><br />
Often overlooked, this area has a significant impact on our overall well-being and the symptoms we experience. I will be sharing valuable insights on how to create a balanced meal and provide essential tips to manage your blood sugar levels throughout the day.
<br /><br />
Learn and empower yourself with the knowledge to build healthy and flourishing hormones.",10,,54d1b816-e109-4c42-ae34-3e55b84a4168,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/04-blood-sugar-balance-Cover.jpg,2025-03-13 13:15:28.392699+00,2025-03-13 13:15:28.392699+00,https://player.vimeo.com/video/826632118,"Blood Sugar Balance, Hormone Health",,,Blood Sugar Balance - The Fold Online,Explore blood sugar balance's impact on women's hormone health. Learn meal balance and tips for thriving hormones on The Fold Online.,false,false
5c22430c-29e3-4d3a-b5b6-9dfbede95928,Inner Autumn Meditation,"Our Inner Autumn has the recipe for healthy momentum towards tying up loose ends, think ticking things off from your To Do list and feeling more task oriented. Feeling a little tender? Practice this meditation, be gentle with yourself as you slow down and seek clarity.",30,,f342e030-834b-4ce1-9fd2-965547635584,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/katie-2.jpg,2025-03-13 13:15:24.854374+00,2025-03-13 13:15:24.854374+00,https://player.vimeo.com/video/540927902,,,,20 Min Online Meditation: Inner Autumn by Kate Joy,Women's Inner Autumn Meditation: Gain momentum and clarity while gently slowing down. Join Kate Joy for a 20-minute meditation to complete tasks and find balance.,false,false
